Producto,Categoria del Producto,Precio,Costo de Envio,Fecha de Compra,Vendedor,Lugar de Compra,Calificacion,Metodo de Pago,Cantidad de Cuotas,Latitud,Longitud
Cama king,Muebles,936200,58600,13/01/2023,Rafael Acosta,Cocuta,1,Tarjeta de credito,3,7.89391,-72.50782
Estufa,Electrodomesticos,991000,53200,17/11/2020,Camila Rivera,Medellin,4,Nequi,1,6.25184,-75.56359
Dashboards con Power BI,Libros,32300,7600,22/06/2021,Maria Alfonso,Bogota,5,Tarjeta de credito,2,4.60971,-74.08175
Celular ABXY,Electronicos,942500,50600,3/7/2020,Mariana Herrera,Barranquilla,5,Cupon,1,10.96854,-74.78132
Dashboards con Power BI,Libros,27700,1900,29/10/2020,Angel Rodriguez,Medellin,1,Nequi,1,6.25184,-75.56359
Impresora,Electronicos,321600,15300,4/1/2020,Rafael Acosta,Cali,5,Tarjeta de credito,8,3.43722,-76.5225
Pandereta,Instrumentos musicales,34100,2200,19/04/2021,Santiago Silva,Cocuta,3,Tarjeta de credito,4,7.89391,-72.50782
Auriculares,Electronicos,128700,5000,6/7/2020,Blanca Ramirez,Pasto,5,Tarjeta de debito,1,1.21361,-77.28111
Mesa de comedor,Muebles,164700,10000,29/06/2022,Mariana Herrera,Medellin,5,Tarjeta de credito,3,6.25184,-75.56359
Cama box,Muebles,645500,34800,25/12/2022,Camila Rivera,Medellin,1,Tarjeta de credito,10,6.25184,-75.56359
Ciencia de datos con Python,Libros,55100,1100,10/7/2022,Blanca Ramirez,Bogota,5,Tarjeta de credito,1,4.60971,-74.08175
Microondas,Electrodomesticos,321500,15300,11/3/2020,Juliana Costa,Cali,4,Tarjeta de credito,1,3.43722,-76.5225
Armario,Muebles,522700,31200,11/7/2021,Camila Rivera,Medellin,4,Cupon,1,6.25184,-75.56359
Guitarra acustica,Instrumentos musicales,257600,11900,28/06/2021,Izabela de Leon,Bogota,5,Tarjeta de credito,1,4.60971,-74.08175
Iniciando en programacion,Libros,46300,0,1/2/2021,Beatriz Morales,Bogota,4,Tarjeta de credito,1,4.60971,-74.08175
Impresora,Electronicos,260400,12100,20/11/2021,Juliana Costa,Riohacha,5,Tarjeta de credito,10,11.54444,-72.90722
Olla de presion,Arti­culos para el hogar,89900,5000,5/11/2020,Mariana Herrera,Santa Marta,4,Tarjeta de credito,3,11.24079,-74.19904
Ciencia de datos con Python,Libros,61400,3700,16/03/2020,Santiago Silva,Medellin,5,Tarjeta de credito,3,6.25184,-75.56359
Lavavajillas,Electrodomesticos,1333300,69200,21/03/2021,Rafael Acosta,Bogota,3,Tarjeta de credito,1,4.60971,-74.08175
Balon de voleibol,Deportes y diversion,54200,3300,3/11/2022,Angel Rodriguez,Cali,5,Tarjeta de credito,10,3.43722,-76.5225
Kit de bancas,Muebles,276100,12900,9/1/2023,Izabela de Leon,Medellin,1,Cupon,1,6.25184,-75.56359
Smart TV,Electronicos,1604500,86100,13/03/2023,Pedro Gomez,Medellin,5,Tarjeta de credito,3,6.25184,-75.56359
TV LED UHD 4K,Electronicos,1911100,100000,16/07/2022,Juan Fernandez,Bucaramanga,5,Tarjeta de credito,10,7.12539,-73.1198
Cuberteria,Arti­culos para el hogar,39200,2500,11/7/2020,Blanca Ramirez,Bogota,5,Tarjeta de credito,8,4.60971,-74.08175
Lavadora de ropa,Electrodomesticos,1252200,64900,3/10/2022,Pedro Gomez,Cali,5,Tarjeta de credito,2,3.43722,-76.5225
Tablet ABXY,Electronicos,1594300,92100,4/6/2020,Juliana Costa,Cali,5,Tarjeta de credito,2,3.43722,-76.5225
Estufa,Electrodomesticos,561700,28100,5/3/2022,Lucas Olivera,Medellin,4,Nequi,1,6.25184,-75.56359
Armario,Muebles,523000,28100,30/04/2022,Felipe Santos,Medellin,4,Nequi,1,6.25184,-75.56359
Sillon,Muebles,278300,15500,5/2/2023,Felipe Santos,Bogota,3,Nequi,1,4.60971,-74.08175
Modelado predictivo,Libros,55900,1200,13/10/2022,Maria Alfonso,Armenia,3,Tarjeta de credito,4,4.53389,-75.68111
Balon de baloncesto,Deportes y diversion,55400,6300,16/03/2022,Santiago Silva,Pereira,1,Nequi,1,4.81333,-75.69611
Iphone 15,Electronicos,1896500,99200,18/09/2020,Izabela de Leon,Cali,3,Tarjeta de credito,6,3.43722,-76.5225
Mesa de noche,Muebles,336400,18300,23/08/2021,Mariana Herrera,Bogota,5,Nequi,1,4.60971,-74.08175
Guitarra electrica,Instrumentos musicales,693000,37400,30/01/2023,Rafael Acosta,Bogota,1,Nequi,1,4.60971,-74.08175
TV LED UHD 4K,Electronicos,1625300,84700,4/10/2021,Angel Rodriguez,Bogota,3,Tarjeta de credito,5,4.60971,-74.08175
Smartwatch,Electronicos,173800,7400,18/04/2022,Pedro Gomez,Bogota,5,Tarjeta de credito,2,4.60971,-74.08175
Microondas,Electrodomesticos,396200,22300,7/8/2021,Santiago Silva,Leticia,3,Nequi,1,-4.21528,-69.94056
Vaso termico,Deportes y diversion,42400,2700,8/12/2022,Camila Rivera,Riohacha,5,Tarjeta de credito,2,11.54444,-72.90722
Lavadora de ropa,Electrodomesticos,1431100,74400,13/03/2023,Izabela de Leon,Cali,5,Tarjeta de credito,1,3.43722,-76.5225
Balon de baloncesto,Deportes y diversion,65900,3700,28/12/2020,Camila Rivera,Barranquilla,3,Tarjeta de credito,4,10.96854,-74.78132
Ciencia de datos con Python,Libros,46600,0,10/4/2020,Rafael Acosta,Medellin,5,Tarjeta de credito,3,6.25184,-75.56359
Sillon,Muebles,216300,9700,21/05/2020,Lucas Olivera,Bogota,2,Tarjeta de credito,5,4.60971,-74.08175
Balon de baloncesto,Deportes y diversion,33200,0,13/03/2023,Santiago Silva,Bogota,3,Tarjeta de credito,2,4.60971,-74.08175
Bicicleta,Deportes y diversion,726900,39100,6/8/2022,Blanca Ramirez,Medellin,5,Tarjeta de credito,1,6.25184,-75.56359
Kit de bancas,Muebles,246300,17800,23/05/2021,Camila Rivera,Bogota,5,Tarjeta de credito,5,4.60971,-74.08175
Armario,Muebles,455300,24500,22/09/2021,Angel Rodriguez,Bogota,5,Tarjeta de credito,2,4.60971,-74.08175
Dinosaurio Rex,Juguetes,17500,0,8/11/2022,Angel Rodriguez,Bogota,4,Nequi,1,4.60971,-74.08175
Cubo magico 8x8,Juguetes,21700,1900,5/5/2022,Felipe Santos,Cali,5,Tarjeta de credito,7,3.43722,-76.5225
Lavadora de ropa,Electrodomesticos,1388700,74200,21/01/2023,Blanca Ramirez,Bogota,3,Tarjeta de credito,10,4.60971,-74.08175
Refrigerador,Electrodomesticos,1833200,98300,30/07/2020,Pedro Gomez,Cali,2,Tarjeta de credito,2,3.43722,-76.5225
Mesa de centro,Muebles,166600,7100,1/12/2022,Blanca Ramirez,Pereira,5,Tarjeta de credito,4,4.81333,-75.69611
Tablet ABXY,Electronicos,1446100,77700,18/01/2020,Beatriz Morales,Armenia,2,Tarjeta de credito,3,4.53389,-75.68111
Vaso termico,Deportes y diversion,48200,2800,3/7/2020,Mariana Herrera,Medellin,1,Tarjeta de credito,1,6.25184,-75.56359
Cama box,Muebles,614400,32900,1/2/2021,Felipe Santos,Bogota,5,Tarjeta de credito,4,4.60971,-74.08175
Lavavajillas,Electrodomesticos,1548900,80700,18/03/2020,Beatriz Morales,Cali,5,Tarjeta de credito,2,3.43722,-76.5225
Guitarra electrica,Instrumentos musicales,790700,40300,14/07/2020,Felipe Santos,Medellin,5,Tarjeta de credito,3,6.25184,-75.56359
Smart TV,Electronicos,1481700,79300,24/11/2022,Izabela de Leon,Bogota,1,Tarjeta de credito,5,4.60971,-74.08175
Impresora,Electronicos,279200,15100,6/2/2021,Felipe Santos,Armenia,4,Tarjeta de credito,10,4.53389,-75.68111
Bicicleta,Deportes y diversion,734800,45000,15/01/2020,Izabela de Leon,Leticia,5,Nequi,1,-4.21528,-69.94056
Olla de presion,Arti­culos para el hogar,90500,5200,30/09/2021,Maria Alfonso,Bogota,2,Tarjeta de credito,2,4.60971,-74.08175
Kit de bancas,Muebles,247600,14400,9/12/2020,Maria Alfonso,Cali,5,Tarjeta de credito,5,3.43722,-76.5225
Mesa de noche,Muebles,265000,12300,5/4/2021,Beatriz Morales,Medellin,4,Cupon,1,6.25184,-75.56359
Bloques de construccion,Juguetes,27100,0,16/03/2021,Mariana Herrera,Medellin,1,Tarjeta de credito,2,6.25184,-75.56359
Kit de bancas,Muebles,255000,11800,26/05/2022,Beatriz Morales,Bogota,5,Tarjeta de credito,2,4.60971,-74.08175
Celular ABXY,Electronicos,951100,48800,25/08/2021,Angel Rodriguez,Cali,4,Tarjeta de credito,2,3.43722,-76.5225
TV LED UHD 4K,Electronicos,2757600,147000,24/03/2023,Santiago Silva,Medellin,5,Tarjeta de credito,1,6.25184,-75.56359
Pandereta,Instrumentos musicales,79500,7600,4/1/2020,Izabela de Leon,Barranquilla,1,Nequi,1,10.96854,-74.78132
Microondas,Electrodomesticos,392100,21300,5/8/2022,Felipe Santos,Cali,4,Nequi,1,3.43722,-76.5225
Bateria,Instrumentos musicales,733200,39700,19/07/2020,Lucas Olivera,Medellin,3,Tarjeta de credito,4,6.25184,-75.56359
Guitarra electrica,Instrumentos musicales,628400,34000,25/02/2021,Blanca Ramirez,Cartagena,4,Tarjeta de credito,3,10.39972,-75.51444
Mochila,Deportes y diversion,97000,5900,25/03/2020,Maria Alfonso,Medellin,1,Tarjeta de credito,3,6.25184,-75.56359
Mochila,Deportes y diversion,99000,6000,27/12/2022,Santiago Silva,Cocuta,4,Nequi,1,7.89391,-72.50782
Microondas,Electrodomesticos,544200,27200,21/12/2022,Lucas Olivera,Bogota,3,Tarjeta de credito,3,4.60971,-74.08175
Sillon,Muebles,256400,11800,13/04/2021,Angel Rodriguez,Pereira,5,Tarjeta de credito,10,4.81333,-75.69611
Carrito de control remoto,Juguetes,88200,4900,27/07/2020,Lucas Olivera,Medellin,5,Nequi,1,6.25184,-75.56359
Estufa,Electrodomesticos,759700,40800,12/6/2022,Felipe Santos,Bogota,3,Nequi,1,4.60971,-74.08175
Asistente virtual,Electronicos,254100,13700,13/06/2021,Pedro Gomez,Riohacha,5,Nequi,1,11.54444,-72.90722
Smartwatch,Electronicos,184500,8000,25/04/2021,Pedro Gomez,Riohacha,3,Tarjeta de credito,2,11.54444,-72.90722
Auriculares con microfono,Electronicos,41800,0,25/09/2022,Maria Alfonso,Bogota,5,Tarjeta de credito,4,4.60971,-74.08175
Cubo magico 8x8,Juguetes,9800,0,10/11/2021,Juliana Costa,Medellin,5,Nequi,1,6.25184,-75.56359
Microondas,Electrodomesticos,747400,40200,24/01/2021,Izabela de Leon,Medellin,5,Tarjeta de credito,10,6.25184,-75.56359
Mesa de noche,Muebles,235000,12700,3/1/2020,Pedro Gomez,Medellin,4,Tarjeta de credito,5,6.25184,-75.56359
Cubo magico 8x8,Juguetes,21600,1900,11/1/2022,Camila Rivera,Medellin,3,Tarjeta de credito,1,6.25184,-75.56359
Iphone 15,Electronicos,2177500,119300,22/10/2021,Felipe Santos,Bogota,3,Tarjeta de credito,1,4.60971,-74.08175
TV LED UHD 4K,Electronicos,2339000,124900,14/11/2021,Santiago Silva,Bogota,5,Cupon,1,4.60971,-74.08175
Mochila,Deportes y diversion,84200,4700,31/01/2022,Santiago Silva,Barranquilla,5,Tarjeta de credito,5,10.96854,-74.78132
Mesa de centro,Muebles,129700,5100,28/02/2021,Maria Alfonso,Bucaramanga,5,Tarjeta de credito,3,7.12539,-73.1198
Auriculares,Electronicos,70900,2000,30/01/2022,Mariana Herrera,Bogota,5,Tarjeta de credito,2,4.60971,-74.08175
Ajedrez de madera,Juguetes,22900,6000,9/1/2022,Lucas Olivera,Bogota,5,Tarjeta de credito,3,4.60971,-74.08175
Balon de baloncesto,Deportes y diversion,23800,0,30/08/2022,Angel Rodriguez,Riohacha,1,Tarjeta de credito,2,11.54444,-72.90722
Balon de baloncesto,Deportes y diversion,62800,4100,26/09/2021,Beatriz Morales,Bogota,4,Nequi,1,4.60971,-74.08175
Vaso termico,Deportes y diversion,54800,1100,10/12/2020,Mariana Herrera,Bogota,3,Tarjeta de credito,3,4.60971,-74.08175
Armario,Muebles,493800,24500,22/07/2021,Blanca Ramirez,Cocuta,1,Tarjeta de credito,4,7.89391,-72.50782
Balon de baloncesto,Deportes y diversion,63200,1600,14/10/2020,Blanca Ramirez,Cali,4,Tarjeta de credito,1,3.43722,-76.5225
Estufa,Electrodomesticos,441200,23900,6/5/2021,Juan Fernandez,Bogota,5,Tarjeta de credito,3,4.60971,-74.08175
Bicicleta,Deportes y diversion,548100,29400,17/09/2020,Izabela de Leon,Medellin,2,Tarjeta de credito,1,6.25184,-75.56359
Armario,Muebles,482700,26800,25/06/2021,Rafael Acosta,Cali,1,Tarjeta de credito,2,3.43722,-76.5225
Modelado predictivo,Libros,73000,9700,25/09/2020,Juliana Costa,Medellin,4,Tarjeta de credito,1,6.25184,-75.56359
Mochila,Deportes y diversion,109700,6900,28/06/2021,Blanca Ramirez,Riohacha,1,Tarjeta de credito,3,11.54444,-72.90722
Mochila,Deportes y diversion,83900,4900,10/1/2020,Izabela de Leon,Pasto,5,Tarjeta de credito,1,1.21361,-77.28111
Juego de mesa,Juguetes,153400,6400,29/06/2022,Camila Rivera,Bucaramanga,5,Tarjeta de credito,8,7.12539,-73.1198
Tablet ABXY,Electronicos,1153600,61800,27/10/2022,Felipe Santos,Medellin,4,Tarjeta de credito,4,6.25184,-75.56359
Modelado predictivo,Libros,50800,900,10/6/2020,Camila Rivera,Bogota,1,Nequi,1,4.60971,-74.08175
Impresora,Electronicos,244600,11200,28/05/2022,Juan Fernandez,Cali,1,Tarjeta de credito,1,3.43722,-76.5225
Bloques de construccion,Juguetes,44000,3000,11/1/2020,Angel Rodriguez,Cali,4,Cupon,1,3.43722,-76.5225
Smart TV,Electronicos,1264800,65500,3/1/2022,Santiago Silva,Bogota,5,Tarjeta de credito,8,4.60971,-74.08175
Armario,Muebles,498400,27600,26/11/2022,Camila Rivera,Leticia,4,Nequi,1,-4.21528,-69.94056
Refrigerador,Electrodomesticos,2187400,119800,24/02/2023,Blanca Ramirez,Pereira,4,Tarjeta de credito,3,4.81333,-75.69611
Microondas,Electrodomesticos,698200,35400,1/3/2021,Izabela de Leon,Bucaramanga,5,Tarjeta de credito,10,7.12539,-73.1198
Muneca bebe,Juguetes,57600,1300,5/5/2020,Mariana Herrera,Bogota,5,Tarjeta de credito,1,4.60971,-74.08175
Muneca bebe,Juguetes,59400,5500,28/07/2021,Pedro Gomez,Medellin,3,Tarjeta de credito,1,6.25184,-75.56359
Tablet ABXY,Electronicos,784100,39900,10/3/2020,Pedro Gomez,Bogota,5,Tarjeta de credito,1,4.60971,-74.08175
Olla de presion,Arti­culos para el hogar,67200,6000,8/1/2020,Lucas Olivera,Medellin,1,Tarjeta de credito,8,6.25184,-75.56359
Cuberteria,Arti­culos para el hogar,38000,2700,30/06/2021,Izabela de Leon,Bogota,5,Tarjeta de credito,1,4.60971,-74.08175
Lavavajillas,Electrodomesticos,1319700,68500,6/2/2020,Felipe Santos,Bogota,5,Tarjeta de credito,1,4.60971,-74.08175
TV LED UHD 4K,Electronicos,2091800,114700,16/09/2021,Lucas Olivera,Medellin,4,Tarjeta de credito,11,6.25184,-75.56359
Iniciando en programacion,Libros,56800,1200,14/09/2020,Rafael Acosta,Barranquilla,5,Tarjeta de credito,6,10.96854,-74.78132
Iniciando en programacion,Libros,40200,0,14/12/2021,Beatriz Morales,Bogota,5,Nequi,1,4.60971,-74.08175
Mesa de comedor,Muebles,150400,6200,4/1/2022,Pedro Gomez,Medellin,5,Tarjeta de credito,3,6.25184,-75.56359
Estufa,Electrodomesticos,400500,27200,27/11/2020,Mariana Herrera,Bogota,1,Nequi,1,4.60971,-74.08175
Sofa reclinable,Muebles,614300,33400,17/12/2020,Izabela de Leon,Bogota,1,Tarjeta de credito,10,4.60971,-74.08175
Pandereta,Instrumentos musicales,51200,900,13/01/2022,Mariana Herrera,Bogota,5,Tarjeta de credito,1,4.60971,-74.08175
Modelado predictivo,Libros,71900,2000,11/11/2020,Maria Alfonso,Cartagena,5,Tarjeta de credito,1,10.39972,-75.51444
Cama king,Muebles,961600,49400,3/8/2022,Juliana Costa,Pereira,5,Tarjeta de credito,4,4.81333,-75.69611
Mesa de centro,Muebles,159900,6700,12/3/2023,Pedro Gomez,Leticia,5,Tarjeta de credito,1,-4.21528,-69.94056
Balon de baloncesto,Deportes y diversion,24400,1500,26/11/2022,Beatriz Morales,Pereira,5,Tarjeta de credito,3,4.81333,-75.69611
Vaso termico,Deportes y diversion,47500,2700,19/12/2021,Camila Rivera,Medellin,5,Tarjeta de credito,5,6.25184,-75.56359
Vaso termico,Deportes y diversion,39800,2500,18/11/2020,Felipe Santos,Cali,1,Tarjeta de credito,8,3.43722,-76.5225
Armario,Muebles,484500,26300,24/07/2022,Mariana Herrera,Bogota,4,Tarjeta de credito,3,4.60971,-74.08175
Cuerda para saltar,Deportes y diversion,24300,0,4/1/2023,Camila Rivera,Medellin,1,Tarjeta de credito,2,6.25184,-75.56359
Carrito de control remoto,Juguetes,70300,6100,15/05/2022,Juliana Costa,Bogota,4,Tarjeta de credito,1,4.60971,-74.08175
Cuerda para saltar,Deportes y diversion,21900,1400,14/12/2021,Beatriz Morales,Santa Marta,1,Nequi,1,11.24079,-74.19904
Smartwatch,Electronicos,211800,9500,4/2/2020,Blanca Ramirez,Riohacha,3,Tarjeta de credito,2,11.54444,-72.90722
Iphone 15,Electronicos,1950300,104200,30/01/2021,Beatriz Morales,Cali,4,Tarjeta de credito,3,3.43722,-76.5225
Secadora de ropa,Electrodomesticos,695700,37700,18/03/2021,Mariana Herrera,Bogota,4,Cupon,1,4.60971,-74.08175
Mesa de centro,Muebles,164500,9200,22/12/2022,Lucas Olivera,Barranquilla,3,Tarjeta de credito,4,10.96854,-74.78132
Iphone 15,Electronicos,2207900,117800,26/08/2022,Rafael Acosta,Cocuta,1,Tarjeta de credito,3,7.89391,-72.50782
Set de ollas,Arti­culos para el hogar,219800,11900,14/10/2020,Santiago Silva,Riohacha,5,Nequi,1,11.54444,-72.90722
Iphone 15,Electronicos,1935200,106400,23/12/2022,Pedro Gomez,Medellin,5,Nequi,1,6.25184,-75.56359
Balon de voleibol,Deportes y diversion,37700,0,16/02/2023,Felipe Santos,Cali,5,Tarjeta de credito,5,3.43722,-76.5225
Bateria,Instrumentos musicales,743700,40100,10/6/2021,Juan Fernandez,Medellin,4,Tarjeta de credito,1,6.25184,-75.56359
Guitarra electrica,Instrumentos musicales,638600,32200,12/5/2020,Juan Fernandez,Barranquilla,5,Tarjeta de credito,10,10.96854,-74.78132
Sofa reclinable,Muebles,663300,37700,12/1/2021,Mariana Herrera,Bogota,5,Tarjeta de credito,1,4.60971,-74.08175
Silla de oficina,Muebles,255700,11800,20/08/2021,Santiago Silva,Medellin,5,Tarjeta de credito,2,6.25184,-75.56359
Refrigerador,Electrodomesticos,2485600,137000,13/09/2022,Lucas Olivera,Neiva,5,Tarjeta de credito,2,2.9273,-75.28189
Ajedrez de madera,Juguetes,21400,3500,3/8/2021,Santiago Silva,Bogota,5,Nequi,1,4.60971,-74.08175
Smartwatch,Electronicos,214300,9600,9/2/2021,Maria Alfonso,Bogota,1,Tarjeta de credito,1,4.60971,-74.08175
Pandereta,Instrumentos musicales,48300,8200,19/11/2022,Maria Alfonso,Bogota,1,Tarjeta de credito,7,4.60971,-74.08175
Olla de presion,Arti­culos para el hogar,67800,3800,9/11/2022,Juliana Costa,Bogota,1,Nequi,1,4.60971,-74.08175
Cama king,Muebles,587700,29500,10/7/2022,Angel Rodriguez,Bogota,5,Tarjeta de credito,12,4.60971,-74.08175
Auriculares,Electronicos,135900,7900,26/03/2023,Izabela de Leon,Medellin,5,Tarjeta de credito,1,6.25184,-75.56359
Iniciando en programacion,Libros,51900,3200,20/08/2021,Camila Rivera,Medellin,3,Tarjeta de credito,1,6.25184,-75.56359
Dinosaurio Rex,Juguetes,16800,3300,8/5/2021,Santiago Silva,Pereira,5,Tarjeta de credito,1,4.81333,-75.69611
Cama king,Muebles,426600,23200,4/9/2021,Felipe Santos,Medellin,4,Nequi,1,6.25184,-75.56359
Smartwatch,Electronicos,153600,6400,18/07/2021,Maria Alfonso,Bogota,5,Tarjeta de credito,1,4.60971,-74.08175
Set de ollas,Arti­culos para el hogar,118600,4500,19/02/2021,Izabela de Leon,Manizales,5,Tarjeta de credito,1,5.06889,-75.51738
Modelado predictivo,Libros,62300,5700,27/12/2021,Maria Alfonso,Bogota,4,Cupon,1,4.60971,-74.08175
Cubo magico 8x8,Juguetes,20700,9800,7/7/2022,Rafael Acosta,Medellin,5,Tarjeta de credito,1,6.25184,-75.56359
Silla de oficina,Muebles,343800,16500,10/1/2020,Juliana Costa,Bogota,5,Tarjeta de credito,3,4.60971,-74.08175
Microondas,Electrodomesticos,767600,41100,20/06/2022,Juliana Costa,Cali,5,Nequi,1,3.43722,-76.5225
Iphone 15,Electronicos,1341000,71800,8/1/2023,Santiago Silva,Cali,4,Nequi,1,3.43722,-76.5225
Guitarra acustica,Instrumentos musicales,369800,20700,25/04/2022,Rafael Acosta,Bogota,5,Tarjeta de credito,2,4.60971,-74.08175
Sofa reclinable,Muebles,736600,37400,16/08/2021,Pedro Gomez,Valledupar,3,Tarjeta de credito,6,10.46314,-73.25322
Guitarra acustica,Instrumentos musicales,375600,21100,18/10/2020,Rafael Acosta,Bogota,5,Tarjeta de debito,1,4.60971,-74.08175
Dinosaurio Rex,Juguetes,21100,0,9/6/2022,Rafael Acosta,Pereira,5,Nequi,1,4.81333,-75.69611
Iphone 15,Electronicos,2010300,105200,12/7/2021,Maria Alfonso,Pereira,4,Nequi,1,4.81333,-75.69611
Smart TV,Electronicos,1870300,100000,6/3/2023,Maria Alfonso,Medellin,4,Tarjeta de credito,1,6.25184,-75.56359
Ajedrez de madera,Juguetes,31700,1900,10/4/2021,Juan Fernandez,Medellin,5,Tarjeta de credito,7,6.25184,-75.56359
Iniciando en programacion,Libros,30800,2000,6/4/2021,Santiago Silva,Pereira,4,Tarjeta de credito,5,4.81333,-75.69611
Mesa de centro,Muebles,174200,9800,8/4/2021,Izabela de Leon,Bogota,3,Tarjeta de credito,1,4.60971,-74.08175
Juego de mesa,Juguetes,258600,14300,13/03/2023,Pedro Gomez,Medellin,5,Tarjeta de credito,4,6.25184,-75.56359
Tablet ABXY,Electronicos,951800,51100,7/3/2022,Blanca Ramirez,Pasto,5,Tarjeta de credito,5,1.21361,-77.28111
Refrigerador,Electrodomesticos,2269100,119000,21/05/2020,Pedro Gomez,Cali,1,Tarjeta de credito,5,3.43722,-76.5225
Pandereta,Instrumentos musicales,86900,10500,29/07/2022,Blanca Ramirez,Medellin,5,Tarjeta de credito,3,6.25184,-75.56359
Smartwatch,Electronicos,163500,9100,9/6/2020,Pedro Gomez,Cali,5,Tarjeta de credito,6,3.43722,-76.5225
Guitarra electrica,Instrumentos musicales,729600,37000,25/02/2022,Camila Rivera,Santa Marta,4,Tarjeta de credito,2,11.24079,-74.19904
Guitarra acustica,Instrumentos musicales,340500,19400,4/6/2022,Rafael Acosta,Cali,1,Nequi,1,3.43722,-76.5225
Smartwatch,Electronicos,179200,9900,12/7/2020,Pedro Gomez,Pasto,5,Cupon,1,1.21361,-77.28111
Kit de bancas,Muebles,233500,12800,6/3/2023,Felipe Santos,Medellin,1,Tarjeta de credito,10,6.25184,-75.56359
Impresora,Electronicos,312200,19000,30/04/2022,Pedro Gomez,Medellin,4,Tarjeta de credito,8,6.25184,-75.56359
Microondas,Electrodomesticos,690900,35000,9/3/2020,Pedro Gomez,Barranquilla,1,Tarjeta de credito,4,10.96854,-74.78132
Iphone 15,Electronicos,2549700,136200,14/10/2020,Pedro Gomez,Barranquilla,1,Tarjeta de credito,3,10.96854,-74.78132
Impresora,Electronicos,285100,13400,25/04/2021,Juliana Costa,Medellin,5,Tarjeta de credito,1,6.25184,-75.56359
Auriculares con microfono,Electronicos,66800,4100,16/01/2023,Juliana Costa,Cali,5,Cupon,1,3.43722,-76.5225
Guitarra electrica,Instrumentos musicales,839300,45400,5/5/2020,Camila Rivera,Bogota,5,Tarjeta de credito,4,4.60971,-74.08175
Cuberteria,Arti­culos para el hogar,43600,0,27/03/2021,Juliana Costa,Bogota,5,Nequi,1,4.60971,-74.08175
Kit de bancas,Muebles,306100,14500,29/03/2023,Mariana Herrera,Bogota,1,Tarjeta de credito,8,4.60971,-74.08175
Iphone 15,Electronicos,1952900,104700,29/08/2020,Lucas Olivera,Leticia,5,Tarjeta de credito,2,-4.21528,-69.94056
Secadora de ropa,Electrodomesticos,648600,32700,3/12/2021,Camila Rivera,Cartagena,4,Nequi,1,10.39972,-75.51444
Olla de presion,Arti­culos para el hogar,59400,1300,16/01/2021,Maria Alfonso,Bogota,1,Cupon,1,4.60971,-74.08175
Set de ollas,Arti­culos para el hogar,171800,7300,27/03/2021,Mariana Herrera,Bogota,1,Tarjeta de credito,8,4.60971,-74.08175
Iphone 15,Electronicos,2488100,133000,20/01/2020,Lucas Olivera,Cocuta,5,Tarjeta de credito,5,7.89391,-72.50782
Celular ABXY,Electronicos,889300,47600,14/07/2021,Juan Fernandez,Bogota,5,Nequi,1,4.60971,-74.08175
