Producto,Categoria del Producto,Precio,Costo de Envio,Fecha de Compra,Vendedor,Lugar de Compra,Calificacion,Metodo de Pago,Cantidad de Cuotas,Latitud,Longitud
Kit de bancas,Muebles,331100,18100,21/03/2023,Beatriz Morales,Bogota,5,Nequi,1,4.60971,-74.08175
Cuerda para saltar,Deportes y diversion,12000,0,20/01/2023,Blanca Ramirez,Santa Marta,5,Tarjeta de credito,3,11.24079,-74.19904
Tablet ABXY,Electronicos,1040800,53600,1/12/2021,Izabela de Leon,Cali,5,Tarjeta de credito,6,3.43722,-76.5225
Sofa reclinable,Muebles,646900,32600,23/10/2021,Rafael Acosta,Bogota,3,Tarjeta de credito,2,4.60971,-74.08175
Balon de baloncesto,Deportes y diversion,63100,1500,8/9/2021,Mariana Herrera,Bogota,5,Tarjeta de credito,2,4.60971,-74.08175
Vaso termico,Deportes y diversion,54600,5300,13/06/2021,Mariana Herrera,Medellin,5,Tarjeta de credito,6,6.25184,-75.56359
Cuberteria,Articulos para el hogar,47000,11200,3/4/2022,Felipe Santos,Pereira,4,Tarjeta de credito,1,4.81333,-75.69611
Modelado predictivo,Libros,76700,2300,5/3/2023,Santiago Silva,Santa Marta,1,Tarjeta de credito,10,11.24079,-74.19904
Mesa de centro,Muebles,166300,7000,12/10/2020,Angel Rodriguez,Cali,5,Tarjeta de credito,3,3.43722,-76.5225
Secadora de ropa,Electrodomesicos,688600,34900,24/01/2020,Felipe Santos,Bogota,5,Nequi,1,4.60971,-74.08175
Sofa reclinable,Muebles,701700,37800,16/12/2021,Camila Rivera,Cali,5,Tarjeta de credito,2,3.43722,-76.5225
Guitarra acustica,Instrumentos musicales,350000,16800,2/3/2020,Juliana Costa,Cali,5,Tarjeta de debito,1,3.43722,-76.5225
Ajedrez de madera,Juguetes,19600,0,3/11/2021,Blanca Ramirez,Bogota,5,Tarjeta de credito,1,4.60971,-74.08175
Ciencia de datos con Python,Libros,62600,1500,7/10/2022,Pedro Gomez,Bogota,1,Tarjeta de credito,1,4.60971,-74.08175
Carrito de control remoto,Juguetes,85500,2700,18/08/2022,Blanca Ramirez,Medellin,5,Tarjeta de credito,3,6.25184,-75.56359
Modelado predictivo,Libros,65500,3900,6/8/2021,Santiago Silva,Barranquilla,5,Tarjeta de credito,10,10.96854,-74.78132
Asistente virtual,Electronicos,175400,7500,25/03/2022,Juliana Costa,Bogota,5,Tarjeta de credito,6,4.60971,-74.08175
Lavavajillas,Electrodomesicos,1284100,69400,31/01/2021,Camila Rivera,Bogota,5,Tarjeta de credito,2,4.60971,-74.08175
Juego de mesa,Juguetes,139500,13100,7/3/2023,Izabela de Leon,Cali,5,Nequi,1,3.43722,-76.5225
Smartwatch,Electronicos,122400,7200,29/01/2023,Lucas Olivera,Villavicencio,5,Tarjeta de credito,1,4.142,-73.62664
Olla de presion,Articulos para el hogar,72000,2000,26/10/2020,Blanca Ramirez,Cali,5,Nequi,1,3.43722,-76.5225
Set de ollas,Articulos para el hogar,222100,12200,8/3/2020,Mariana Herrera,Bogota,1,Tarjeta de credito,5,4.60971,-74.08175
Balon de baloncesto,Deportes y diversion,43000,0,24/09/2020,Camila Rivera,Bogota,5,Tarjeta de credito,2,4.60971,-74.08175
Set de ollas,Articulos para el hogar,200000,8800,26/03/2020,Blanca Ramirez,Bogota,5,Nequi,1,4.60971,-74.08175
Olla de presion,Articulos para el hogar,74900,5000,14/03/2020,Lucas Olivera,Bogota,5,Nequi,1,4.60971,-74.08175
Iniciando en programacion,Libros,32900,0,1/1/2020,Mariana Herrera,Bogota,5,Tarjeta de credito,1,4.60971,-74.08175
Cama king,Muebles,740100,42800,4/1/2020,Maria Alfonso,Cali,5,Tarjeta de credito,5,3.43722,-76.5225
Set de vasos,Articulos para el hogar,29400,2600,31/08/2022,Blanca Ramirez,Medellin,5,Cupon,1,6.25184,-75.56359
Pandereta,Instrumentos musicales,63400,1600,25/07/2020,Juliana Costa,Medellin,5,Tarjeta de credito,1,6.25184,-75.56359
Juego de mesa,Juguetes,183200,10200,29/10/2020,Juan Fernandez,Bogota,5,Tarjeta de credito,4,4.60971,-74.08175
Cama box,Muebles,409800,20000,13/04/2021,Camila Rivera,Medellin,5,Tarjeta de credito,1,6.25184,-75.56359
Bicicleta,Deportes y diversion,294300,15900,12/6/2020,Juan Fernandez,Medellin,1,Tarjeta de credito,1,6.25184,-75.56359
Armario,Muebles,501700,24900,29/11/2021,Felipe Santos,Cali,4,Nequi,1,3.43722,-76.5225
Kit de bancas,Muebles,327000,17800,1/7/2020,Camila Rivera,Bogota,4,Nequi,1,4.60971,-74.08175
Cuerda para saltar,Deportes y diversion,11300,1000,30/09/2022,Izabela de Leon,Santa Marta,1,Tarjeta de credito,2,11.24079,-74.19904
Guitarra acustica,Instrumentos musicales,279100,13000,13/09/2020,Camila Rivera,Bogota,5,Tarjeta de credito,3,4.60971,-74.08175
Sillon,Muebles,244800,20200,17/11/2021,Beatriz Morales,Pereira,4,Nequi,1,4.81333,-75.69611
Refrigerador,Electrodomesicos,2246100,119800,31/12/2021,Maria Alfonso,Bogota,4,Nequi,1,4.60971,-74.08175
Olla de presion,Articulos para el hogar,83500,11300,23/03/2020,Maria Alfonso,Medellin,4,Tarjeta de credito,10,6.25184,-75.56359
Dashboards con Power BI,Libros,32000,0,2/8/2021,Rafael Acosta,Bogota,5,Cupon,1,4.60971,-74.08175
Juego de mesa,Juguetes,191200,10700,13/12/2022,Blanca Ramirez,Medellin,5,Tarjeta de credito,3,6.25184,-75.56359
Celular ABXY,Electronicos,1109500,57300,23/03/2021,Camila Rivera,Manizales,4,Cupon,1,5.06889,-75.51738
Smart TV,Electronicos,1440300,77200,26/12/2021,Angel Rodriguez,Cartagena,5,Tarjeta de credito,1,10.39972,-75.51444
Mesa de comedor,Muebles,158700,16300,19/05/2022,Rafael Acosta,Pereira,4,Tarjeta de credito,5,4.81333,-75.69611
Dinosaurio Rex,Juguetes,20700,1500,15/07/2020,Beatriz Morales,Cali,5,Tarjeta de credito,5,3.43722,-76.5225
Balon de baloncesto,Deportes y diversion,65900,1700,12/11/2021,Maria Alfonso,Bogota,5,Tarjeta de credito,10,4.60971,-74.08175
Smart TV,Electronicos,1670900,89500,2/8/2021,Maria Alfonso,Cali,1,Tarjeta de credito,1,3.43722,-76.5225
Smart TV,Electronicos,1213100,65000,28/05/2020,Blanca Ramirez,Cali,5,Tarjeta de credito,2,3.43722,-76.5225
Asistente virtual,Electronicos,191100,10600,12/10/2022,Rafael Acosta,Cartagena,4,Tarjeta de credito,4,10.39972,-75.51444
Mochila,Deportes y diversion,92400,10600,6/12/2021,Lucas Olivera,Medellin,5,Cupon,1,6.25184,-75.56359
Mesa de centro,Muebles,142100,12300,11/1/2023,Mariana Herrera,Cali,4,Tarjeta de credito,3,3.43722,-76.5225
Modelado predictivo,Libros,63400,3800,11/8/2022,Izabela de Leon,Bogota,1,Tarjeta de credito,3,4.60971,-74.08175
Tablet ABXY,Electronicos,869800,44500,26/10/2021,Blanca Ramirez,Cali,1,Tarjeta de credito,5,3.43722,-76.5225
Balon de voleibol,Deportes y diversion,52400,1000,25/06/2022,Lucas Olivera,Medellin,3,Tarjeta de credito,2,6.25184,-75.56359
Cama box,Muebles,525000,26100,14/09/2020,Maria Alfonso,Bogota,5,Tarjeta de credito,2,4.60971,-74.08175
Smartwatch,Electronicos,183500,8000,14/06/2020,Angel Rodriguez,Bogota,1,Tarjeta de credito,5,4.60971,-74.08175
Kit de bancas,Muebles,281300,15200,31/12/2020,Mariana Herrera,Bogota,5,Nequi,1,4.60971,-74.08175
Dinosaurio Rex,Juguetes,18100,0,19/05/2022,Angel Rodriguez,Riohacha,1,Tarjeta de credito,5,11.54444,-72.90722
Asistente virtual,Electronicos,266600,14400,17/06/2021,Mariana Herrera,Bogota,3,Nequi,1,4.60971,-74.08175
Iphone 15,Electronicos,1912100,100000,30/04/2022,Felipe Santos,Medellin,5,Tarjeta de credito,1,6.25184,-75.56359
Auriculares con microfono,Electronicos,148200,8100,3/10/2022,Izabela de Leon,Medellin,5,Tarjeta de credito,10,6.25184,-75.56359
Tablet ABXY,Electronicos,828200,44300,22/03/2020,Maria Alfonso,Bogota,1,Cupon,1,4.60971,-74.08175
Bloques de construccion,Juguetes,34900,2500,12/1/2020,Camila Rivera,Bogota,4,Tarjeta de credito,3,4.60971,-74.08175
Estufa,Electrodomesicos,1026800,52900,12/10/2021,Pedro Gomez,Bogota,4,Tarjeta de credito,3,4.60971,-74.08175
Sofa reclinable,Muebles,671000,44500,10/11/2022,Izabela de Leon,Cali,5,Tarjeta de credito,7,3.43722,-76.5225
Pandereta,Instrumentos musicales,34400,2900,26/02/2021,Angel Rodriguez,Barranquilla,5,Tarjeta de credito,10,10.96854,-74.78132
Pandereta,Instrumentos musicales,95400,3300,29/01/2020,Juliana Costa,Bogota,5,Tarjeta de credito,5,4.60971,-74.08175
Sillon,Muebles,289000,13600,18/05/2020,Camila Rivera,Medellin,5,Tarjeta de credito,1,6.25184,-75.56359
Smartwatch,Electronicos,224500,12400,1/11/2021,Izabela de Leon,Bogota,5,Tarjeta de debito,1,4.60971,-74.08175
Lavavajillas,Electrodomesicos,1352400,72700,8/10/2021,Lucas Olivera,Bogota,5,Cupon,1,4.60971,-74.08175
Balon de voleibol,Deportes y diversion,56300,1200,1/1/2022,Santiago Silva,Bogota,5,Tarjeta de credito,1,4.60971,-74.08175
Bicicleta,Deportes y diversion,404700,21800,3/12/2021,Mariana Herrera,Pereira,5,Tarjeta de credito,3,4.81333,-75.69611
Iphone 15,Electronicos,1573300,84200,16/08/2022,Rafael Acosta,Bogota,5,Nequi,1,4.60971,-74.08175
Mesa de centro,Muebles,191500,10400,29/01/2023,Santiago Silva,Bogota,1,Nequi,1,4.60971,-74.08175
Mesa de noche,Muebles,245300,13500,17/07/2020,Rafael Acosta,Medellin,5,Tarjeta de credito,4,6.25184,-75.56359
Dinosaurio Rex,Juguetes,13600,6600,2/10/2022,Beatriz Morales,Medellin,5,Nequi,1,6.25184,-75.56359
Sillon,Muebles,240300,13200,5/3/2020,Rafael Acosta,Soacha,5,Tarjeta de credito,5,4.57937,-74.21682
Smartwatch,Electronicos,124500,14000,22/03/2022,Pedro Gomez,Barranquilla,4,Nequi,1,10.96854,-74.78132
Tablet ABXY,Electronicos,1721300,92700,16/06/2022,Rafael Acosta,Medellin,4,Nequi,1,6.25184,-75.56359
Mesa de noche,Muebles,292500,16200,31/03/2023,Mariana Herrera,Bogota,5,Tarjeta de credito,1,4.60971,-74.08175
Balon de voleibol,Deportes y diversion,53700,10200,7/11/2020,Santiago Silva,Medellin,3,Tarjeta de credito,2,6.25184,-75.56359
Modelado predictivo,Libros,65900,1700,11/3/2022,Mariana Herrera,Pereira,5,Tarjeta de credito,2,4.81333,-75.69611
Silla de oficina,Muebles,474500,25800,1/11/2022,Maria Alfonso,Medellin,1,Nequi,1,6.25184,-75.56359
Guitarra electrica,Instrumentos musicales,836700,44800,26/04/2022,Izabela de Leon,Bogota,3,Tarjeta de credito,1,4.60971,-74.08175
Celular ABXY,Electronicos,913100,57400,14/01/2023,Lucas Olivera,Bogota,5,Nequi,1,4.60971,-74.08175
Refrigerador,Electrodomesicos,1768000,94400,28/12/2022,Rafael Acosta,Bogota,5,Tarjeta de credito,2,4.60971,-74.08175
Carrito de control remoto,Juguetes,64700,1600,22/08/2020,Felipe Santos,Bogota,5,Tarjeta de credito,5,4.60971,-74.08175
Olla de presion,Articulos para el hogar,77300,4300,2/10/2020,Felipe Santos,Riohacha,1,Tarjeta de credito,10,11.54444,-72.90722
Set de ollas,Articulos para el hogar,187800,10400,16/07/2021,Felipe Santos,Medellin,5,Tarjeta de credito,10,6.25184,-75.56359
Smart TV,Electronicos,1465200,78200,28/05/2020,Camila Rivera,Medellin,4,Nequi,1,6.25184,-75.56359
Mesa de noche,Muebles,238100,13300,9/8/2021,Blanca Ramirez,Barranquilla,3,Tarjeta de credito,4,10.96854,-74.78132
Bicicleta,Deportes y diversion,280600,15600,23/07/2020,Santiago Silva,Inirida,4,Tarjeta de credito,4,3.8653,-67.9239
Sillon,Muebles,288000,15900,8/2/2020,Lucas Olivera,Bogota,1,Tarjeta de credito,2,4.60971,-74.08175
Estufa,Electrodomesicos,571600,30600,15/02/2021,Maria Alfonso,Bogota,5,Tarjeta de credito,4,4.60971,-74.08175
Set de ollas,Articulos para el hogar,209500,11600,7/7/2022,Blanca Ramirez,Bogota,5,Tarjeta de credito,4,4.60971,-74.08175
Smartwatch,Electronicos,195900,8600,27/03/2021,Juliana Costa,Bucaramanga,4,Nequi,1,7.12539,-73.1198
Muneca bebe,Juguetes,43200,2500,8/2/2023,Beatriz Morales,Cali,5,Tarjeta de credito,8,3.43722,-76.5225
Kit de bancas,Muebles,341900,18400,29/09/2020,Izabela de Leon,Medellin,4,Tarjeta de credito,7,6.25184,-75.56359
Modelado predictivo,Libros,55700,1200,17/06/2021,Rafael Acosta,Medellin,5,Tarjeta de credito,1,6.25184,-75.56359
Bicicleta,Deportes y diversion,291800,16600,6/8/2021,Angel Rodriguez,Bogota,1,Tarjeta de credito,1,4.60971,-74.08175
Mochila,Deportes y diversion,94900,5600,3/12/2020,Izabela de Leon,Bogota,5,Tarjeta de credito,4,4.60971,-74.08175
Modelado predictivo,Libros,65300,4100,18/06/2020,Maria Alfonso,Pereira,5,Tarjeta de credito,8,4.81333,-75.69611
Guitarra acustica,Instrumentos musicales,437700,26700,24/06/2022,Camila Rivera,Bogota,5,Tarjeta de credito,1,4.60971,-74.08175
Olla de presion,Articulos para el hogar,77900,2300,5/9/2022,Mariana Herrera,Bogota,5,Tarjeta de credito,5,4.60971,-74.08175
Asistente virtual,Electronicos,247900,11400,19/02/2023,Juan Fernandez,Medellin,4,Nequi,1,6.25184,-75.56359
Bloques de construccion,Juguetes,39500,2600,29/03/2023,Rafael Acosta,Medellin,5,Nequi,1,6.25184,-75.56359
Secadora de ropa,Electrodomesicos,912700,49100,25/10/2021,Camila Rivera,Medellin,5,Nequi,1,6.25184,-75.56359
Asistente virtual,Electronicos,224300,12300,17/05/2021,Izabela de Leon,Bogota,5,Tarjeta de credito,8,4.60971,-74.08175
Juego de mesa,Juguetes,177700,9900,5/8/2021,Angel Rodriguez,Medellin,5,Tarjeta de credito,5,6.25184,-75.56359
Balon de baloncesto,Deportes y diversion,46400,0,24/06/2022,Mariana Herrera,Medellin,4,Tarjeta de credito,8,6.25184,-75.56359
Tablet ABXY,Electronicos,1643900,88200,29/06/2021,Juan Fernandez,Bogota,4,Tarjeta de credito,1,4.60971,-74.08175
Sofa reclinable,Muebles,617700,31100,10/2/2020,Juan Fernandez,Bogota,5,Tarjeta de credito,3,4.60971,-74.08175
Celular ABXY,Electronicos,1300300,70300,13/08/2021,Mariana Herrera,Medellin,5,Tarjeta de credito,4,6.25184,-75.56359
Ciencia de datos con Python,Libros,49300,6000,3/8/2021,Angel Rodriguez,Medellin,5,Tarjeta de credito,10,6.25184,-75.56359
Secadora de ropa,Electrodomesicos,1230100,65700,18/08/2021,Lucas Olivera,Bogota,5,Tarjeta de credito,3,4.60971,-74.08175
Balon de baloncesto,Deportes y diversion,51600,3100,7/2/2020,Blanca Ramirez,Bucaramanga,5,Tarjeta de credito,6,7.12539,-73.1198
Carrito de control remoto,Juguetes,83800,4700,16/08/2020,Santiago Silva,Medellin,2,Tarjeta de credito,3,6.25184,-75.56359
Impresora,Electronicos,295700,13900,15/09/2020,Lucas Olivera,Medellin,5,Nequi,1,6.25184,-75.56359
Cuerda para saltar,Deportes y diversion,7800,0,15/04/2022,Blanca Ramirez,Bogota,5,Tarjeta de credito,1,4.60971,-74.08175
Mesa de noche,Muebles,263700,14400,4/11/2021,Felipe Santos,Medellin,5,Tarjeta de credito,1,6.25184,-75.56359
Carrito de control remoto,Juguetes,74400,2100,12/3/2021,Mariana Herrera,Cali,5,Tarjeta de credito,3,3.43722,-76.5225
Balon de voleibol,Deportes y diversion,54400,3300,15/03/2023,Santiago Silva,Bogota,3,Tarjeta de credito,1,4.60971,-74.08175
Bateria,Instrumentos musicales,726300,43400,7/9/2021,Izabela de Leon,Inirida,3,Nequi,1,3.8653,-67.9239
Mesa de centro,Muebles,125300,4900,2/9/2021,Lucas Olivera,Barranquilla,1,Tarjeta de credito,4,10.96854,-74.78132
Dinosaurio Rex,Juguetes,22000,0,28/08/2021,Mariana Herrera,Armenia,1,Tarjeta de credito,4,4.53389,-75.68111
TV LED UHD 4K,Electronicos,1792300,95600,24/01/2020,Pedro Gomez,Leticia,5,Tarjeta de credito,5,-4.21528,-69.94056
Secadora de ropa,Electrodomesicos,1081400,55800,26/09/2021,Blanca Ramirez,Bucaramanga,4,Tarjeta de credito,6,7.12539,-73.1198
Muneca bebe,Juguetes,47000,3200,25/09/2022,Izabela de Leon,Medellin,4,Tarjeta de credito,8,6.25184,-75.56359
Bicicleta,Deportes y diversion,526700,28600,5/11/2022,Juan Fernandez,Medellin,3,Tarjeta de credito,6,6.25184,-75.56359
Estufa,Electrodomesicos,1021800,54800,17/07/2021,Rafael Acosta,Medellin,1,Tarjeta de credito,7,6.25184,-75.56359
Iniciando en programacion,Libros,66400,3700,6/1/2021,Izabela de Leon,Medellin,5,Tarjeta de credito,8,6.25184,-75.56359
Cubo magico 8x8,Juguetes,8200,0,15/06/2020,Lucas Olivera,Bogota,1,Nequi,1,4.60971,-74.08175
Pandereta,Instrumentos musicales,78800,2400,20/04/2020,Blanca Ramirez,Bogota,5,Tarjeta de credito,10,4.60971,-74.08175
Impresora,Electronicos,240400,17500,26/12/2020,Felipe Santos,Cali,5,Tarjeta de credito,1,3.43722,-76.5225
Sillon,Muebles,238200,15100,18/04/2020,Angel Rodriguez,Bogota,1,Tarjeta de credito,4,4.60971,-74.08175
Sillon,Muebles,219700,9900,6/10/2020,Pedro Gomez,Bogota,5,Tarjeta de credito,5,4.60971,-74.08175
Mochila,Deportes y diversion,109300,6200,5/7/2020,Juan Fernandez,Cali,3,Tarjeta de credito,6,3.43722,-76.5225
Dashboards con Power BI,Libros,37300,7800,2/1/2020,Angel Rodriguez,Bogota,5,Tarjeta de credito,1,4.60971,-74.08175
Carrito de control remoto,Juguetes,72200,2000,14/05/2020,Pedro Gomez,Bogota,5,Tarjeta de credito,1,4.60971,-74.08175
Mesa de centro,Muebles,178300,7700,14/09/2022,Santiago Silva,Barranquilla,5,Tarjeta de credito,1,10.96854,-74.78132
Ciencia de datos con Python,Libros,71800,2000,28/01/2023,Izabela de Leon,Bogota,5,Tarjeta de credito,2,4.60971,-74.08175
Guitarra electrica,Instrumentos musicales,819400,43800,5/2/2023,Felipe Santos,Medellin,5,Nequi,1,6.25184,-75.56359
Iniciando en programacion,Libros,65000,3900,8/1/2022,Santiago Silva,Pereira,5,Tarjeta de credito,1,4.81333,-75.69611
Pandereta,Instrumentos musicales,83800,9400,2/6/2021,Camila Rivera,Bogota,5,Tarjeta de credito,6,4.60971,-74.08175
Celular ABXY,Electronicos,1171300,63000,6/10/2022,Maria Alfonso,Medellin,4,Nequi,1,6.25184,-75.56359
Cuerda para saltar,Deportes y diversion,12300,900,21/03/2020,Maria Alfonso,Medellin,5,Tarjeta de credito,10,6.25184,-75.56359
Cama box,Muebles,439800,21600,14/07/2022,Blanca Ramirez,Bogota,5,Tarjeta de credito,2,4.60971,-74.08175
Asistente virtual,Electronicos,115500,6500,28/08/2021,Juliana Costa,Barranquilla,4,Nequi,1,10.96854,-74.78132
Tablet ABXY,Electronicos,749300,38100,28/02/2022,Beatriz Morales,Bucaramanga,5,Tarjeta de credito,6,7.12539,-73.1198
Carrito de control remoto,Juguetes,60700,3900,20/05/2020,Pedro Gomez,Bogota,4,Tarjeta de credito,3,4.60971,-74.08175
Sillon,Muebles,236400,13000,29/09/2021,Lucas Olivera,Pasto,5,Tarjeta de credito,3,1.21361,-77.28111
Pandereta,Instrumentos musicales,81200,4500,20/12/2021,Juliana Costa,Medellin,1,Tarjeta de credito,3,6.25184,-75.56359
Armario,Muebles,485000,26500,7/11/2021,Blanca Ramirez,Bogota,5,Tarjeta de credito,3,4.60971,-74.08175
Cubo magico 8x8,Juguetes,16000,0,24/01/2022,Pedro Gomez,Cartagena,1,Tarjeta de credito,4,10.39972,-75.51444
Smart TV,Electronicos,1424600,76300,18/10/2021,Maria Alfonso,Medellin,5,Tarjeta de credito,3,6.25184,-75.56359
Auriculares con microfono,Electronicos,62300,3500,7/10/2021,Blanca Ramirez,Medellin,4,Tarjeta de credito,2,6.25184,-75.56359
Iniciando en programacion,Libros,54100,3100,24/10/2022,Mariana Herrera,Medellin,4,Tarjeta de credito,12,6.25184,-75.56359
Iphone 15,Electronicos,2534400,133100,9/7/2020,Maria Alfonso,Bogota,3,Tarjeta de credito,1,4.60971,-74.08175
Lavadora de ropa,Electrodomesicos,1254500,65000,14/10/2022,Mariana Herrera,Bogota,4,Tarjeta de credito,3,4.60971,-74.08175
Muneca bebe,Juguetes,59200,3400,5/8/2022,Angel Rodriguez,Bogota,5,Tarjeta de credito,1,4.60971,-74.08175
Ajedrez de madera,Juguetes,35200,2300,5/4/2020,Lucas Olivera,Barranquilla,5,Tarjeta de credito,6,10.96854,-74.78132
Impresora,Electronicos,341800,16400,15/11/2021,Rafael Acosta,Bogota,5,Tarjeta de credito,1,4.60971,-74.08175
Cama king,Muebles,557900,29900,20/08/2022,Camila Rivera,Bogota,5,Tarjeta de credito,8,4.60971,-74.08175
Set de vasos,Articulos para el hogar,36900,0,12/4/2020,Juliana Costa,Pereira,1,Tarjeta de credito,1,4.81333,-75.69611
Mochila,Deportes y diversion,105600,3800,15/05/2022,Izabela de Leon,Bogota,3,Nequi,1,4.60971,-74.08175
Set de ollas,Articulos para el hogar,153400,6400,17/03/2022,Beatriz Morales,Bogota,2,Tarjeta de credito,2,4.60971,-74.08175
Tablet ABXY,Electronicos,1479700,77000,15/11/2020,Maria Alfonso,Bogota,5,Tarjeta de credito,5,4.60971,-74.08175
Modelado predictivo,Libros,70000,4800,28/03/2023,Felipe Santos,Medellin,5,Tarjeta de debito,1,6.25184,-75.56359
Kit de bancas,Muebles,296100,21600,24/03/2023,Rafael Acosta,Bogota,5,Tarjeta de credito,1,4.60971,-74.08175
Auriculares,Electronicos,90700,3000,24/03/2023,Camila Rivera,Cali,4,Tarjeta de credito,1,3.43722,-76.5225
Dinosaurio Rex,Juguetes,16000,1400,25/07/2022,Mariana Herrera,Bogota,4,Tarjeta de credito,5,4.60971,-74.08175
Set de vasos,Articulos para el hogar,37100,0,5/12/2020,Camila Rivera,Barranquilla,5,Tarjeta de credito,4,10.96854,-74.78132
Lavadora de ropa,Electrodomesicos,1406700,75100,20/08/2020,Rafael Acosta,Cartagena,5,Tarjeta de credito,10,10.39972,-75.51444
Mesa de comedor,Muebles,293100,13800,17/07/2020,Juan Fernandez,Medellin,3,Tarjeta de credito,5,6.25184,-75.56359
Smartwatch,Electronicos,222100,10000,7/11/2020,Blanca Ramirez,Bogota,4,Nequi,1,4.60971,-74.08175
Balon de baloncesto,Deportes y diversion,68800,10800,10/1/2021,Maria Alfonso,Bogota,4,Nequi,1,4.60971,-74.08175
Balon de voleibol,Deportes y diversion,58700,3500,9/3/2021,Maria Alfonso,Bogota,1,Tarjeta de credito,1,4.60971,-74.08175
Mesa de noche,Muebles,251100,11600,17/11/2021,Maria Alfonso,Bogota,4,Nequi,1,4.60971,-74.08175
Mesa de noche,Muebles,279300,15300,12/3/2021,Juliana Costa,Bogota,5,Tarjeta de credito,1,4.60971,-74.08175
Dashboards con Power BI,Libros,27300,2500,10/1/2021,Blanca Ramirez,Medellin,5,Tarjeta de credito,3,6.25184,-75.56359
Asistente virtual,Electronicos,148500,8100,20/06/2021,Juliana Costa,Pereira,4,Tarjeta de credito,10,4.81333,-75.69611
Sillon,Muebles,271600,12600,5/1/2022,Camila Rivera,Bogota,5,Tarjeta de credito,1,4.60971,-74.08175
Guitarra electrica,Instrumentos musicales,944500,48500,22/01/2022,Izabela de Leon,Bogota,4,Tarjeta de credito,8,4.60971,-74.08175
Microondas,Electrodomesicos,522500,28200,2/9/2020,Camila Rivera,Bogota,5,Tarjeta de credito,8,4.60971,-74.08175
Dinosaurio Rex,Juguetes,14100,1400,12/6/2021,Camila Rivera,Medellin,5,Nequi,1,6.25184,-75.56359
Cubo magico 8x8,Juguetes,9700,0,17/04/2022,Rafael Acosta,Bogota,4,Tarjeta de credito,2,4.60971,-74.08175
Smartwatch,Electronicos,168000,7100,7/1/2022,Maria Alfonso,Bogota,5,Tarjeta de credito,1,4.60971,-74.08175
Cama king,Muebles,376700,18200,6/5/2022,Juan Fernandez,Medellin,5,Tarjeta de credito,5,6.25184,-75.56359
Cama king,Muebles,580900,35700,6/11/2022,Maria Alfonso,Riohacha,4,Nequi,1,11.54444,-72.90722
Kit de bancas,Muebles,319600,21700,30/05/2021,Blanca Ramirez,Bogota,4,Tarjeta de credito,1,4.60971,-74.08175
Ciencia de datos con Python,Libros,44000,3000,1/5/2021,Beatriz Morales,Cali,4,Tarjeta de credito,1,3.43722,-76.5225
Asistente virtual,Electronicos,210200,9400,24/01/2022,Angel Rodriguez,Medellin,4,Tarjeta de credito,1,6.25184,-75.56359
